timestamp,channel,RMS,MAV,IEMG,WL,ZC,Peak,DAMV,ForcePercent,MNF,MDF,Peak_Freq,Total_Power,PowerBelow100Hz
1764769365.0096745,0,288.11236873390726,262.1426773274517,104857.07093098067,15990.247974788339,20,418.88813153375077,40.0758094606224,57.62247374678145,50.428727977435365,50.0,50.0,83319.17799730593,83040.96896180716
1764769365.1458833,0,288.23569494879393,262.1361912769082,104854.4765107633,15973.156458441326,20,418.88813153375077,40.03297358005345,57.64713898975879,50.40447863654399,50.0,50.0,83029.42965548296,82782.00100586879
1764769365.1838086,0,288.71967380807433,262.6902544831825,105076.101793273,15972.740507085737,20,416.15209025233287,40.031931095452975,57.74393476161487,50.2863593827104,50.0,50.0,83085.19470003863,82869.96470094135
1764769365.2221804,0,288.2551757321492,262.21660754818896,104886.64301927558,15964.805346262154,20,416.15209025233287,40.01204347434124,57.65103514642984,50.27677734411624,50.0,50.0,84069.23677398033,83821.85726361655
1764769365.2549534,0,288.33264204178766,262.38125825909236,104952.50330363694,15957.651648638464,20,416.15209025233287,39.9941144076152,57.66652840835753,50.34902134873681,50.0,50.0,83375.06502075866,83132.84250929202
1764769365.3909986,0,287.27364612084824,261.4459083932162,104578.36335728648,15914.362503213717,20,412.6569968858009,39.88562030880631,57.45472922416964,50.38545500908888,50.0,50.0,82554.24796364177,82300.66611386866
1764769365.4253507,0,287.39770959422475,261.6158972675349,104646.35890701396,15895.131507101367,20,412.6569968858009,39.83742232356232,57.479541918844944,50.338781688894734,50.0,50.0,82419.64402171657,82193.57841588164
1764769365.5640862,0,287.69651043309375,261.8036579138214,104721.46316552855,15893.93760820977,20,413.94932191047775,39.834430095763835,57.53930208661875,50.404977158981666,50.0,50.0,82841.68874302399,82573.66880629152
1764769365.702892,0,287.0675403429923,260.9429062398618,104377.16249594474,15933.272901533479,20,416.10135531545944,39.933014790810724,57.41350806859846,50.16320399808873,50.0,50.0,82389.00032072196,82154.23854807205
1764769365.7426798,0,287.0752723688711,261.0201644755009,104408.06579020036,15920.645978141963,20,416.10135531545944,39.90136836627059,57.41505447377422,50.04706515948043,50.0,50.0,83035.69467832264,82804.6327620861
1764769365.776139,0,287.0958107695388,261.0605692349769,104424.22769399078,15919.904563608063,20,416.10135531545944,39.89951018448136,57.419162153907756,50.25162894570475,50.0,50.0,82640.10886630483,82422.25691430349
1764769365.9099455,0,287.3027418837243,261.2843868720943,104513.7547488377,15891.918821356592,20,406.61032136030974,39.82937047959046,57.46054837674486,50.34389862579615,50.0,50.0,82640.1085376234,82402.07906902183
1764769365.9453607,0,287.1562695867507,261.3034292733115,104521.3717093246,15864.448628775712,20,406.61032136030974,39.76052287913712,57.43125391735013,50.35178084215431,50.0,50.0,82602.23416640384,82380.15950591835
1764769366.083264,0,287.2073482669239,261.4851677935013,104594.06711740053,15901.826802096417,20,410.4073539132398,39.854202511519844,57.44146965338477,50.34462438832961,50.0,50.0,82456.67504775873,82213.11700028557
1764769366.1199155,0,287.3291061152984,261.59226124305803,104636.90449722322,15905.897250319644,20,410.4073539132398,39.864404136139456,57.46582122305968,50.379863389266895,50.0,50.0,82721.78764024883,82476.67015190763
