"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"42520";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T11:31:19.387+01:00";"Free Capture"

"time";"Activity";"Marker";"BICEPS BR. LT (uV)"
0,34194;;;-4,795105939
0,34244;;;0,393198992
0,34294;;;9,243836815
0,34344;;;14,73733615
0,34394;;;18,39966905
0,34444;;;26,63991805
0,34494;;;35,18536147
0,34544;;;36,71133351
0,34594;;;31,82822299
0,34644;;;29,38666772
0,34694;;;29,69186213
0,34744;;;28,4710845
0,34794;;;26,33472365
0,34844;;;28,16589009
0,34894;;;30,91263976
0,34944;;;27,86069569
0,34994;;;21,14641872
0,35044;;;17,78928023
0,35094;;;18,09447464
0,35144;;;16,26330819
0,35194;;;11,99058648
0,35244;;;8,633448
0,35294;;;5,276309515
0,35344;;;-2,353550677
0,35394;;;-12,42496613
0,35444;;;-18,83404869
0,35494;;;-20,97040955
0,35544;;;-23,1067704
0,35594;;;-24,02235362
0,35644;;;-20,97040955
0,35694;;;-17,30807665
0,35744;;;-17,61327106
0,35794;;;-20,05482632
0,35844;;;-19,1392431
0,35894;;;-15,1717158
0,35944;;;-13,03535495
0,35994;;;-12,11977172
0,36044;;;-8,762633239
0,36094;;;-4,795105939
0,36144;;;-3,879522716
0,36194;;;-3,2691339
0,36244;;;1,919171031
0,36294;;;10,15942004
0,36344;;;15,95811378
0,36394;;;19,92564108
0,36444;;;26,63991805
0,36494;;;33,96458384
0,36544;;;35,18536147
0,36593;;;31,52302858
0,36643;;;28,77627891
0,36693;;;29,08147332
0,36743;;;28,4710845
0,36793;;;26,33472365
0,36843;;;25,72433483
0,36893;;;26,33472365
0,36943;;;23,58797398
0,36993;;;18,39966905
0,37043;;;15,34772497
0,37093;;;15,34772497
0,37143;;;14,73733615
0,37193;;;11,07500326
0,37243;;;6,191892738
0,37293;;;0,6983933997
0,37343;;;-6,931466793
0,37393;;;-15,1717158
0,37443;;;-21,27560395
0,37493;;;-23,71715922
0,37543;;;-24,63274244
0,37593;;;-24,93793685
0,37643;;;-24,02235362
0,37693;;;-22,19118718
0,37743;;;-21,58079836
0,37793;;;-21,58079836
0,37843;;;-20,66521514
0,37893;;;-18,22365988
0,37943;;;-16,08729902
0,37993;;;-13,64574376
0,38043;;;-9,98341087
0,38093;;;-6,321077977
0,38143;;;-4,489911531
0,38193;;;-3,2691339
0,38243;;;0,08800458433
0,38293;;;6,802281554
0,38343;;;14,12694734
0,38393;;;19,62044668
0,38443;;;23,89316839
0,38493;;;30,60744535
0,38543;;;40,06847199
0,38593;;;46,47755455
0,38643;;;42,51002725
0,38693;;;29,99705654
0,38743;;;19,92564108
0,38793;;;19,92564108
0,38843;;;24,5035572
0,38893;;;24,19836279
0,38943;;;18,09447464
0,38993;;;13,51655852
0,39043;;;12,6009753
0,39093;;;11,38019767
0,39143;;;7,717864777
0,39193;;;4,360726292
0,39243;;;1,308782215
0,39293;;;-4,489911531
0,39343;;;-13,95093817
0,39393;;;-21,88599277
0,39443;;;-25,54832566
0,39493;;;-28,29507533
0,39543;;;-31,34701941
0,39593;;;-31,95740822
0,39643;;;-29,21065856
0,39693;;;-27,0742977
0,39743;;;-28,29507533
0,39793;;;-28,90546415
0,39843;;;-26,15871448
0,39893;;;-22,80157599
0,39943;;;-20,66521514
0,39993;;;-18,22365988
0,40043;;;-14,25613258
0,40093;;;-11,50938291
0,40143;;;-10,89899409
0,40193;;;-8,762633239
0,40243;;;-2,353550677
0,40293;;;5,276309515
0,40343;;;11,38019767
0,40393;;;17,17889142
0,40443;;;23,89316839
0,40493;;;28,77627891
0,40543;;;28,77627891
0,40593;;;26,63991805
0,40643;;;25,72433483
0,40693;;;25,41914042
0,40743;;;22,97758516
0,40793;;;20,23083549
0,40843;;;19,31525227
0,40893;;;19,01005786
0,40943;;;16,26330819
0,40993;;;11,99058648
0,41043;;;8,938642408
0,41093;;;6,497087146
0,41143;;;3,750337477
0,41193;;;0,393198992
0,41243;;;-2,963939493
0,41293;;;-8,457438831
0,41343;;;-16,08729902
0,41393;;;-23,71715922
0,41443;;;-29,82104737
0,41493;;;-33,78857467
0,41543;;;-36,23012993
0,41593;;;-35,31454671
0,41643;;;-32,56779704
0,41693;;;-30,73663059
0,41743;;;-31,34701941
0,41793;;;-31,34701941
0,41843;;;-29,21065856
0,41893;;;-26,46390889
0,41943;;;-24,63274244
0,41993;;;-21,88599277
0,42043;;;-18,22365988
0,42093;;;-15,78210462
0,42143;;;-15,78210462
0,42192;;;-13,64574376
0,42242;;;-7,236661201
0,42292;;;0,393198992
0,42342;;;6,802281554
0,42392;;;12,6009753
0,42442;;;19,62044668
0,42492;;;24,5035572
0,42542;;;24,5035572
0,42592;;;22,06200194
0,42642;;;20,23083549
0,42692;;;19,01005786
0,42742;;;17,78928023
0,42792;;;16,87369701
0,42842;;;17,17889142
0,42892;;;15,95811378
0,42942;;;11,99058648
0,42992;;;8,938642408
0,43042;;;7,717864777
0,43092;;;5,886698331
0,43142;;;2,224365438
0,43192;;;-1,132773046
0,43242;;;-4,489911531
0,43292;;;-10,28860528
0,43342;;;-19,44443751
0,43392;;;-27,37949211
0,43442;;;-31,95740822
0,43492;;;-35,0093523
0,43542;;;-37,45090756
0,43592;;;-36,23012993
0,43642;;;-31,65221382
0,43692;;;-28,60026974
0,43742;;;-29,21065856
0,43792;;;-29,21065856
0,43842;;;-25,54832566
0,43892;;;-20,66521514
0,43942;;;-18,22365988
0,43992;;;-16,08729902
0,44042;;;-12,42496613
0,44092;;;-8,762633239
0,44142;;;-7,236661201
0,44192;;;-4,795105939
0,44242;;;1,308782215
0,44292;;;8,938642408
0,44342;;;16,26330819
0,44392;;;23,28277957
0,44442;;;31,82822299
0,44492;;;37,93211114
0,44542;;;38,54249995
0,44592;;;35,79575029
0,44642;;;33,35419502
0,44692;;;32,13341739
0,44742;;;30,60744535
0,44792;;;29,08147332
0,44842;;;29,08147332
0,44892;;;28,77627891
0,44942;;;26,94511246
0,44992;;;22,36719635
0,45042;;;18,09447464
0,45092;;;15,65291938
0,45142;;;14,12694734
0,45192;;;9,549031223
0,45242;;;1,613976623
0,45292;;;-4,184717123
0,45342;;;-4,184717123
0,45392;;;-2,963939493
0,45442;;;-9,678216462
0,45492;;;-24,63274244
0,45542;;;-35,31454671
0,45592;;;-32,56779704
0,45642;;;-24,32754803
0,45692;;;-21,88599277
0,45742;;;-24,32754803
0,45792;;;-23,71715922
0,45842;;;-19,44443751
0,45892;;;-17,00288225
0,45942;;;-16,39249343
0,45992;;;-13,03535495
0,46042;;;-7,541855608
0,46092;;;-5,710689162
0,46142;;;-6,321077977
0,46192;;;-2,658745085
0,46242;;;5,581503923
0,46292;;;13,21136412
0,46342;;;18,39966905
0,46392;;;25,11394602
0,46442;;;33,96458384
0,46492;;;38,84769436
0,46542;;;37,62691673
0,46592;;;35,18536147
0,46642;;;34,57497265
0,46692;;;32,4386118
0,46742;;;28,77627891
0,46792;;;27,25030687
0,46842;;;28,4710845
0,46892;;;26,63991805
0,46942;;;20,84122431
0,46992;;;16,26330819
0,47042;;;15,04253056
0,47092;;;13,51655852
0,47142;;;8,633448
0,47192;;;3,139948661
0,47242;;;-0,2171898234
0,47292;;;-6,01588357
0,47342;;;-15,1717158
0,47392;;;-23,71715922
0,47442;;;-28,90546415
0,47492;;;-32,56779704
0,47542;;;-35,0093523
0,47592;;;-33,78857467
0,47642;;;-29,21065856
0,47692;;;-26,46390889
0,47742;;;-27,68468652
0,47792;;;-28,60026974
